stcc2,date,actual,pred_xgb,baseline_seasonal,baseline_persistence,n_train
28,2024-03-01,24.109472,22.73296356201172,24.844702,23.777444,254
28,2024-04-01,25.518202,22.203142166137695,23.658609,24.109472,255
28,2024-05-01,25.116316,23.477201461791992,25.051402,25.518202,256
28,2024-06-01,23.866096,24.174711227416992,23.549413,25.116316,257
28,2024-07-01,25.843635,24.100738525390625,23.394923,23.866096,258
28,2024-08-01,25.400501,24.081878662109375,24.303476,25.843635,259
28,2024-09-01,23.452759,23.738821029663086,22.830709,25.400501,260
28,2024-10-01,25.343777,24.07913589477539,23.489192,23.452759,261
28,2024-11-01,23.406872,24.449247360229492,23.793113,25.343777,262
28,2024-12-01,25.301646,24.300270080566406,23.264858,23.406872,263
29,2019-01-01,7.33477,6.471221446990967,6.495114,7.120282,192
29,2019-02-01,6.260759,6.653546333312988,5.808353,7.33477,193
29,2019-03-01,6.487156,6.834261417388916,6.517701,6.260759,194
29,2019-04-01,7.017649,6.121908187866211,6.749958,6.487156,195
29,2019-05-01,6.897814,6.8720574378967285,6.669079,7.017649,196
29,2019-06-01,6.464869,6.9856953620910645,6.826877,6.897814,197
29,2019-07-01,7.192483,6.736725330352783,7.046371,6.464869,198
29,2019-08-01,7.553779,6.912010669708252,7.094836,7.192483,199
29,2019-09-01,6.896673,6.660304546356201,6.794422,7.553779,200
29,2019-10-01,7.418157,7.199294567108154,7.277625,6.896673,201
29,2019-11-01,7.200291,7.296657562255859,7.064528,7.418157,202
29,2019-12-01,7.882319,7.30847692489624,7.120282,7.200291,203
29,2020-01-01,8.087785,7.061904430389404,7.33477,7.882319,204
29,2020-02-01,7.128307,7.171196460723877,6.260759,8.087785,205
29,2020-03-01,7.406712,7.124199867248535,6.487156,7.128307,206
29,2020-04-01,5.864592,7.244715213775635,7.017649,7.406712,207
29,2020-05-01,5.556554,6.566288948059082,6.897814,5.864592,208
29,2020-06-01,6.16952,6.172881126403809,6.464869,5.556554,209
29,2020-07-01,6.283133,6.653736114501953,7.192483,6.16952,210
29,2020-08-01,6.030555,6.393261432647705,7.553779,6.283133,211
29,2020-09-01,6.434022,6.202733039855957,6.896673,6.030555,212
29,2020-10-01,6.647378,6.365025997161865,7.418157,6.434022,213
29,2020-11-01,6.351822,6.8364644050598145,7.200291,6.647378,214
29,2020-12-01,6.797797,6.7650146484375,7.882319,6.351822,215
29,2021-01-01,7.10759,7.066891670227051,8.087785,6.797797,216
29,2021-02-01,6.4069,6.7206315994262695,7.128307,7.10759,217
29,2021-03-01,7.245734,6.900961875915527,7.406712,6.4069,218
29,2021-04-01,6.9092,6.83221960067749,5.864592,7.245734,219
29,2021-05-01,6.75786,6.771359920501709,5.556554,6.9092,220
29,2021-06-01,7.174661,7.0314249992370605,6.16952,6.75786,221
29,2021-07-01,6.9355,6.8583807945251465,6.283133,7.174661,222
29,2021-08-01,7.029391,7.05903434753418,6.030555,6.9355,223
29,2021-09-01,6.825986,6.713428020477295,6.434022,7.029391,224
29,2021-10-01,6.87577,7.088806629180908,6.647378,6.825986,225
29,2021-11-01,6.59624,7.017683029174805,6.351822,6.87577,226
29,2021-12-01,7.046176,6.669776439666748,6.797797,6.59624,227
29,2022-01-01,7.6496,7.268584728240967,7.10759,7.046176,228
29,2022-02-01,6.798866,6.867341041564941,6.4069,7.6496,229
29,2022-03-01,7.312035,7.47544002532959,7.245734,6.798866,230
29,2022-04-01,6.820696,6.601807594299316,6.9092,7.312035,231
29,2022-05-01,6.953506,7.113393306732178,6.75786,6.820696,232
29,2022-06-01,7.313969,7.3385138511657715,7.174661,6.953506,233
29,2022-07-01,7.453011,6.561156272888184,6.9355,7.313969,234
29,2022-08-01,7.421737,6.96155309677124,7.029391,7.453011,235
29,2022-09-01,6.893803,6.905765056610107,6.825986,7.421737,236
29,2022-10-01,7.010497,6.970829963684082,6.87577,6.893803,237
29,2022-11-01,7.254455,6.972371578216553,6.59624,7.010497,238
29,2022-12-01,6.977953,7.440212249755859,7.046176,7.254455,239
29,2023-01-01,7.711099,7.340231418609619,7.6496,6.977953,240
29,2023-02-01,7.090574,6.898083209991455,6.798866,7.711099,241
29,2023-03-01,7.436388,7.43176794052124,7.312035,7.090574,242
29,2023-04-01,6.790888,6.771836757659912,6.820696,7.436388,243
29,2023-05-01,7.244062,6.745090007781982,6.953506,6.790888,244
29,2023-06-01,6.912018,7.395590305328369,7.313969,7.244062,245
29,2023-07-01,6.975268,7.470740795135498,7.453011,6.912018,246
29,2023-08-01,7.232227,7.203487873077393,7.421737,6.975268,247
29,2023-09-01,6.973208,7.095993518829346,6.893803,7.232227,248
29,2023-10-01,7.649232,7.109889507293701,7.010497,6.973208,249
29,2023-11-01,7.612116,7.226700782775879,7.254455,7.649232,250
29,2023-12-01,7.615044,7.431037902832031,6.977953,7.612116,251
29,2024-01-01,6.135868,7.638859748840332,7.711099,7.615044,252
29,2024-02-01,7.1141,6.1243577003479,7.090574,6.135868,253
29,2024-03-01,7.413612,6.712942123413086,7.436388,7.1141,254
29,2024-04-01,7.149937,6.5001115798950195,6.790888,7.413612,255
29,2024-05-01,7.533219,7.441107273101807,7.244062,7.149937,256
29,2024-06-01,7.45483,7.230970859527588,6.912018,7.533219,257
29,2024-07-01,7.826268,7.284163951873779,6.975268,7.45483,258
29,2024-08-01,7.721485,7.577649116516113,7.232227,7.826268,259
29,2024-09-01,7.659469,7.452949523925781,6.973208,7.721485,260
29,2024-10-01,7.990301,6.857077598571777,7.649232,7.659469,261
29,2024-11-01,7.42197,7.511744022369385,7.612116,7.990301,262
29,2024-12-01,7.98304,7.3273725509643555,7.615044,7.42197,263
30,2019-01-01,0.27976,0.3630133867263794,0.30088,0.387,192
30,2019-02-01,0.32628,0.31819239258766174,0.29964,0.27976,193
30,2019-03-01,0.3572,0.3718717694282532,0.33888,0.32628,194
30,2019-04-01,0.38064,0.3483288586139679,0.314,0.3572,195
30,2019-05-01,0.36524,0.35509946942329407,0.3534,0.38064,196
30,2019-06-01,0.34784,0.38048991560935974,0.35584,0.36524,197
30,2019-07-01,0.3664,0.39605513215065,0.37904,0.34784,198
30,2019-08-01,0.405,0.37131279706954956,0.35092,0.3664,199
30,2019-09-01,0.36268,0.35304373502731323,0.34504,0.405,200
30,2019-10-01,0.41908,0.3969055116176605,0.45632,0.36268,201
30,2019-11-01,0.40424,0.37966957688331604,0.36468,0.41908,202
30,2019-12-01,0.38212,0.3827160596847534,0.387,0.40424,203
30,2020-01-01,0.3614,0.28750497102737427,0.27976,0.38212,204
30,2020-02-01,0.411235,0.3715994954109192,0.32628,0.3614,205
30,2020-03-01,0.40421,0.3824138939380646,0.3572,0.411235,206
30,2020-04-01,0.27932,0.3691551685333252,0.38064,0.40421,207
30,2020-05-01,0.27132,0.36553817987442017,0.36524,0.27932,208
30,2020-06-01,0.37368,0.3155067265033722,0.34784,0.27132,209
30,2020-07-01,0.40356,0.3410272002220154,0.3664,0.37368,210
30,2020-08-01,0.47468,0.3188265264034271,0.405,0.40356,211
30,2020-09-01,0.449444,0.38393673300743103,0.36268,0.47468,212
30,2020-10-01,0.43248,0.41015636920928955,0.41908,0.449444,213
30,2020-11-01,0.50312,0.3775133490562439,0.40424,0.43248,214
30,2020-12-01,0.4198,0.3966233432292938,0.38212,0.50312,215
30,2021-01-01,0.40202,0.34859412908554077,0.3614,0.4198,216
30,2021-02-01,0.377405,0.37926021218299866,0.411235,0.40202,217
